example_id,definition_id,example_sn,example_cn
60,60,1,赶不到｜吃不得｜写不好
61,61,1,什么谢不谢的，别提这个｜什么难不难，只要下工夫就不难｜什么山区不山区，去哪都行
62,62,1,我认识你｜他是我的老师
63,63,1,你来我往｜你一言，我一语
64,64,1,我国｜我军｜我校｜我厂｜敌我双方
65,65,1,自我介绍｜忘我工作
66,66,1,天上有云彩｜马路上有许多人
67,67,1,我家有汽车了｜人贵有自知之明｜有本领｜有罪
68,68,1,空地有两个篮球场那么大｜这棵树有五层楼高。
69,69,1,情况有了变化｜孩子最近有进步
70,70,1,有一天你会明白的｜你不喜欢，有人喜欢。
71,71,1,有人爱吃甜的，有人爱吃辣的｜有时候他挺凶｜有地方热闹，有地方冷清。
72,72,1,数他家有钱｜可有年头儿了
73,73,1,“赵明!”“有!”
74,74,1,有待｜有如｜有请｜有劳
75,75,1,有殷｜有苗
76,76,1,街上人多｜男人｜人类
77,77,1,舍己救人｜助人为乐
78,78,1,证人｜军人｜外国人
79,79,1,学校很缺人｜向社会公开招人
80,80,1,人手一册｜人同此心
81,81,1,老冯人很正直｜丢人现眼
82,82,1,长大成人
83,83,1,别把人累坏了｜人在心不在
84,84,1,这闺女｜这天｜这一次
85,85,1,这是王老师｜你问这干什么?
86,86,1,我们俩说这说那，聊了一个晚上｜问这问那
87,87,1,哄了半天，孩子这才不哭了｜他这就出发
88,88,1,瞧你这喊呀，把人都吵醒了｜老李说话这快，跟开机关枪似的。
89,89,1,两个人｜一个国家｜一个念头
90,90,1,一封信总要看个三四遍｜每周去个一两次
91,91,1,见个面儿｜洗个澡
92,92,1,吃个够｜闹得个满城风雨
93,93,1,说个没完｜这么做对你没个好儿｜还有个找不着的?
94,94,1,个体｜个性
95,95,1,大高个儿｜小个子
96,96,1,这些个事儿｜带那么些个吃的回来｜跟我说了好些个笑话。
97,97,1,明儿个｜昨儿个
98,98,1,他是你表哥吧?
99,99,1,他人｜其他｜别无他图
100,100,1,你也喊，他也叫，会场里一片混乱。
101,101,1,喝他三大碗｜查他个一清二楚
102,102,1,教师和同学都到齐了｜去和不去，你自己决定
103,103,1,有事要和群众商量
104,104,1,我和这事毫无关系｜他的技术和你不相上下
105,105,1,和衷共济｜天时地利人和
106,106,1,心平气和｜和缓｜和善
107,107,1,风和日丽｜和暖
108,108,1,讲和｜和解｜和事佬
109,109,1,这盘棋和了
110,110,1,和衣而卧｜和盘托出
111,111,1,二加二的和是四。
112,112,1,和服｜《汉和词典》
113,113,1,别把这两种米和在一起｜掺和（huo）｜搅和（huo）
114,114,1,和芝麻酱
115,115,1,衣服刚洗了一和｜一剂汤药可以煎两和
116,116,1,和面｜和泥
117,117,1,随声附和｜应（yìng）和
118,118,1,曲高和寡
119,119,1,步原韵和诗一首｜唱和｜奉和｜和韵
120,120,1,这把牌我和了｜开和
121,121,1,群众中｜心中
122,122,1,居中｜中指｜中途
123,123,1,古今中外｜中医
124,124,1,中性｜中等｜中学
125,125,1,情动于中｜秀外慧中
126,126,1,正在洽谈中｜发展中国家
127,127,1,中庸｜适中
128,128,1,中看不中用｜中听
129,129,1,这主意不中｜这就中啦
130,130,1,我来作中
131,131,1,击中目标｜切中要害｜中意｜中选
132,132,1,身上中了一枪｜中毒｜中暑
133,133,1,开会的人都来了｜来信了｜来去自由
134,134,1,开来一辆空车｜拿榔头来
135,135,1,你搬不动，我来吧｜唱得真好，再来一个｜不要跟我来这一套。
136,136,1,上级的指示刚来｜麻烦来了也不用急。
137,137,1,来年｜来日
138,138,1,多年来｜近来｜向来
139,139,1,扒着门缝来偷看｜我们一定尽最大努力来完成任务。
140,140,1,老师看望大家来了｜我向诸位学习来了。
141,141,1,我来说几句｜咱们一起来想想办法。
142,142,1,他跟她还合得来｜这道题我可做不来。
143,143,1,二十来岁｜一百来件｜二里来地
144,144,1,我到上海去，一来是办点儿事，二来是看看朋友。
145,145,1,二月里来呀好春光｜磨剪子来抢（qiǎng）菜刀。
146,146,1,这话我什么时候说来?
147,147,1,为国争光｜祖国｜国际｜国外
148,148,1,国旗｜国歌｜国徽
149,149,1,国产｜国画｜国货
150,150,1,上网
151,151,1,上山｜上台
152,152,1,上天津｜上街
153,153,1,上有天，下有地｜高高在上
154,154,1,上午｜上半年｜上回
155,155,1,上级｜上等
156,156,1,山上｜炉台上
157,157,1,会上｜课堂上
158,158,1,理论上｜思想上
159,159,1,10岁上到了北京。
160,160,1,飞上蓝天｜跨上战马
161,161,1,住上两三天
162,162,1,门关上了｜住上了新房
163,163,1,大家又聊上了
164,164,1,上了岁数｜上档次
165,165,1,上夜班｜上操
166,166,1,迎着困难上｜一拥而上
167,167,1,给机器上油｜上膘
168,168,1,上漆｜上药
169,169,1,上发条｜上螺丝
170,170,1,上刺刀｜子弹上膛
171,171,1,上茶｜上供
172,172,1,上了榜｜上账
173,173,1,上演｜上场
174,174,1,上谕｜皇上
175,175,1,上行下效｜犯上作乱
176,176,1,乐谱上的上相当于简谱的1。
177,177,1,平上去入
178,178,1,这间房子真大｜大瓶子｜卖个大价钱｜年纪大｜劲头比我大｜大地震｜大事情
179,179,1,大失所望｜不大舒服
180,180,1,尊姓大名｜大作
181,181,1,大舅｜老大
182,182,1,大前天｜大后年
183,183,1,大热天的，歇会儿吧｜大年三十｜大清早
184,184,1,船上的甲板有两个篮球场那么大。
185,185,1,俺大俺娘都来｜他是我二大
186,186,1,我们｜咱们｜孩子们
187,187,1,图们江是中朝界河｜图们市位于吉林省
188,188,1,买件衬衣要多少钱?｜坐车只要半小时就到。
189,189,1,我们要团结起来｜说话要简单明了
190,190,1,三个人要看戏，可只有一张票｜若要人不知，除非己莫为。
191,191,1,下个月他要探亲去｜天要晴了，不必带伞。
192,192,1,要事｜要职｜次要
193,193,1,摘要｜纪要｜扼要
194,194,1,想要这本书吗?｜这把扇子我还要呢。
195,195,1,只要了一瓶饮料｜要账
196,196,1,小王要我陪他去｜他要老师再讲一遍。
197,197,1,你的字比我写的要强多了｜看来今天要比昨天凉快。
198,198,1,一定要把淮河修好。
199,199,1,明天要起风，我们就不出海了。
200,200,1,要就学钢琴，要就学提琴，总之要学一样。
201,201,1,要求
202,202,1,要挟
203,203,1,他不会说英语｜你会骑自行车吗?会。
204,204,1,群众大会｜座谈会｜纪念会｜舞会
205,205,1,只要坚持下去，你会成功的｜他会不会来?会
206,206,1,我去会会他｜会客
207,207,1,只可意会，不可言传｜心领神会｜体会｜误会
208,208,1,都会｜省会
209,209,1,适逢其会｜机会
210,210,1,妇女联合会｜戏剧研究会｜工会
211,211,1,庙会｜赶会｜香会｜赛会
212,212,1,她很会唱戏｜他最不会说话
213,213,1,会师｜会餐｜会诊
214,214,1,他会三门外语｜什么也不会
215,215,1,再坐一会儿｜用不了多大会儿｜请等会儿
216,216,1,饭钱我已经会过了｜会账
217,217,1,会计
218,218,1,我们参加了互助会。
219,219,1,见习期为一年｜总面积为78平方米。
220,220,1,尽力而为｜大有可为
221,221,1,拜他为师｜为首
222,222,1,变落后为先进｜反败为胜
223,223,1,为人民服务｜为朋友出力｜为大会题词
224,224,1,为他取得的成绩感到高兴｜为方便读者，书后附有说明。
225,225,1,为人民所拥护｜为情所困
226,226,1,尤为重要｜广为流传｜深为感动
227,227,1,他为朋友排忧解难。
228,228,1,为政｜为生｜步步为营｜为学
229,229,1,我马上就走｜眼看麦子就熟了
230,230,1,抬腿就走｜一说话就脸红
231,231,1,屋里就剩下我一个人｜这次聚会就他没有来。
232,232,1,这儿就是我的家｜车站就在前面
233,233,1,既然不同意就算了｜你愿意走就走吧
234,234,1,我就知道他不会来的｜不去，就不去!
235,235,1,他们以前就认识｜风早就停了
236,236,1,他就要了1张票，没多要｜咱俩才抬100斤，人家一个人就挑120斤。
237,237,1,就着这场雨，赶紧把苗补齐｜就着进城的机会，买两件好衣服。
238,238,1,就地取材｜就近入学
239,239,1,就职工教育问题展开讨论｜就写作技巧来说，这篇小说是很成熟的。
240,240,1,各就各位｜就座｜就席
241,241,1,就职｜就学｜就业
242,242,1,避重就轻
243,243,1,半推半就｜迁就
244,244,1,功成名就｜草草写就
245,245,1,稀饭就咸菜
246,246,1,你就坐汽车也赶不上他了｜这本书他就拿去也看不懂。
247,247,1,今天就到北京｜恰到好处｜到期
248,248,1,做到｜收到
249,249,1,到亲戚家坐坐｜到学校学习
250,250,1,礼节不到的地方请包涵｜面面俱到｜周到
251,251,1,说笑｜叙说
252,252,1,把道理说明白｜说理
253,253,1,听他的话音，像是说你。
254,254,1,他太不注意身体，你得说说他｜让我说了他一顿
255,255,1,自圆其说｜著书立说｜学说
256,256,1,说媒｜说婆家
257,257,1,说评书｜说学逗唱
258,258,1,游说｜说客
259,259,1,每年举行一次｜闰年｜年历｜年产量
260,260,1,年富力强｜年纪
261,261,1,幼年｜少年｜中年｜老年
262,262,1,早年｜近年｜清朝末年
263,263,1,新年｜拜年
264,264,1,年货｜年糕
265,265,1,年景｜年成
266,266,1,你好｜我见过你
267,267,1,你厂｜你院｜你局
268,268,1,你一句，我一句，说个不停｜你推我，我推你，谁也不肯去。
269,269,1,他那认真劲儿真叫你佩服。
270,270,1,昨天你也去了吗?｜将来我也要参军｜明天我也去
271,271,1,看也行，不看也行｜地也扫了，玻璃也擦了｜风停了，雨也住了。
272,272,1,一点儿也不累｜他学英语着了迷，连说梦话也在背单词。
273,273,1,哪怕全家反对，她也要跟他结婚｜无论困难有多大，我们也能克服｜拼命也要拿下大油田｜洗也洗不干净
274,274,1,一个人管这么多事，也够难为他的｜节目倒也不错
275,275,1,陈胜者，阳城人也｜治乱非天也｜子子孙孙，无穷匮也｜此乃何许人也?｜何其多也｜不及黄泉，无相见也!
276,276,1,君子之过也，如日月之食焉｜大道之行也，天下为公。
277,277,1,以管窥天｜以柔克刚｜以实际行动表明决心。
278,278,1,西安以历史悠久闻名于世｜我们以伟大的祖国自豪。
279,279,1,每户以四口人计算｜以高标准要求自己｜以质量论价
280,280,1,广交朋友以孤立敌人｜养精蓄锐，以利再战。
281,281,1,报以忠心｜给敌人以回击
282,282,1,三年以前｜五天以后｜十层以上｜黄河以东｜60岁以下
283,283,1,坦白地说｜历史地看问题｜不停地说着｜一步一步地引向深入｜天慢慢地黑了
284,284,1,草地｜荒地｜耕地
285,285,1,跌倒在地｜扫地｜席地而坐
286,286,1,就地取材｜两地分居｜驻地｜场地
287,287,1,世界各地｜本地｜内地
288,288,1,上有天，下有地｜地震｜地质
289,289,1,山地｜盆地
290,290,1,地大物博｜割地赔款
291,291,1,设身处地｜境地｜地步
292,292,1,屋里没地儿了｜给我占个地儿
293,293,1,地税局
294,293,2,地税局
295,294,1,军地两用人才
296,294,2,军地两用人才
297,295,1,两市相距一百多里地｜三站地
298,296,1,见地｜心地
299,297,1,红地白字｜蓝地红花儿
300,298,1,省地县三级领导｜地委
301,299,1,熟能生巧｜生病｜生锈
302,300,1,生于北京｜1978年生人
303,301,1,生孩子｜卵生
304,302,1,出生入死｜生还｜永生
305,303,1,舍生取义｜杀生
306,304,1,人生地不熟｜生字｜陌生
307,305,1,门生｜女生｜研究生
308,306,1,医生｜实习生
309,307,1,生根发芽｜生长
310,308,1,生龙活虎｜生物｜生猪
311,309,1,生搬硬套｜生拉硬拽
312,310,1,生火｜生炉子
313,311,1,夹生饭｜西瓜还生着呢
314,312,1,教书为生｜谋生｜营生
315,313,1,生漆｜生铁｜生马驹
316,314,1,毕生｜平生
317,315,1,生怕别人不知道
318,316,1,好好的一对，生给拆散了。
319,317,1,欺生｜认生
320,318,1,儒生｜书生
321,319,1,他在戏里扮演老生。
322,320,1,等候多时｜历时十载
323,321,1,上午9时｜时速
324,322,1,时事｜时局｜时务
325,323,1,此一时，彼一时｜古时｜平时｜战时
326,324,1,时有所闻｜时有出现
327,325,1,时机｜时尚｜时装
328,326,1,不误农时｜应时食品
329,327,1,时来运转｜待时而 动｜入时
330,328,1,时有时无｜时断时续
331,329,1,过时不候｜届时光临
332,330,1,子时｜午时
333,331,1,英语有现在时和过去时。
334,332,1,数字不对｜回答对了
335,333,1,无言以对｜对答如流｜应对
336,334,1,窗户正对着大街
337,335,1,对脾气｜对心思
338,336,1,对号入座｜校对｜核对
339,337,1,照相要对好焦距｜对表
340,338,1,对事不对人｜针尖对麦芒
341,339,1,他对我笑了笑｜这事对谁也不要说。
342,340,1,大家对他很关心｜对这件事，我们会作出处理的。
343,341,1,把破镜片对到一起｜对对子
344,342,1,对调｜对峙
345,343,1,对门｜对手
346,344,1,成双配对
347,345,1,一对夫妇｜两对鸳鸯
348,346,1,七言对｜对对子
349,347,1,对开｜对半儿
350,348,1,这对玉佩很相配。
351,349,1,出了屋门｜出城｜出出进进
352,350,1,跑出教室｜拿出一本书｜发出一封信｜想出一个好主意
353,351,1,这条成语出自《左传》｜水落石出｜出名
354,352,1,出发｜出家｜出局
355,353,1,出一把力｜出通告｜出题目
356,354,1,不出十天｜出人头地｜出界
357,355,1,云南、四川出楠木｜出次品｜英雄辈出
358,356,1,最近连续出了几件意外的事｜出问题
359,357,1,出汗｜出气
360,358,1,出场｜出席
361,359,1,入不敷出｜出纳
362,360,1,这本字典是哪家出版社出的?
363,361,1,出芽
364,362,1,屋里多出一把椅子｜高出一倍
365,363,1,最爱看《牡丹亭》中“惊梦”一出｜春节期间，上演了好几出新戏
366,364,1,这孩子长得真好｜好脾气｜美好
367,365,1,身体比以前好多了｜感冒还没好
368,366,1,好大的广场｜好漂亮!
369,367,1,他们俩刚吵完又好了｜好朋友｜和好
370,368,1,衣服做好了｜会场布置好了
371,369,1,好，这个主意不错!｜好吧，就这么办!｜好，就谈到这儿吧｜好，这下可糟了!｜好，等着瞧吧!
372,370,1,这事儿好办｜山歌好唱口难开｜四川话好懂
373,371,1,好用｜好看｜好闻
374,372,1,吃饱了好赶路｜把房间收拾干净好招待客人。
375,373,1,来了好多人｜喝了好些水
376,374,1,等了好久｜去了好几年
377,375,1,不落（lào）好儿｜叫好儿｜捎个好儿
378,376,1,这个人好搬弄是非｜好高骛远｜好客
379,377,1,酒喝多了好惹事｜好流眼泪
380,378,1,他能说三种语言。
381,379,1,明天你能来吗？
382,380,1,看这天气能下雨吗?｜这事他不能不知道吧。
383,381,1,各尽其能｜逞能｜无能｜低能｜才能｜智能
384,382,1,大蒜能杀菌。
385,383,1,能工巧匠｜能者多劳｜能人｜能手
386,384,1,光能｜热能｜电能｜动能｜原子能
387,385,1,一发子弹｜炮弹二百多发
388,386,1,发信｜发货｜发奖｜收发
389,387,1,发令｜发言｜发表
390,388,1,发芽｜发病｜发电
391,389,1,张家这两年发了｜发家｜发财
392,390,1,朝发夕至｜出发
393,391,1,发人深思｜引发｜发起
394,392,1,发怒｜发愁
395,393,1,腿发软｜嘴发苦｜头发晕
396,394,1,发海带｜蒸馒头的面发好了｜发展｜发扬
397,395,1,万箭齐发｜百发百中
398,396,1,发兵｜发配｜打发
399,397,1,散发｜挥发｜蒸发
400,398,1,发掘｜揭发
401,399,1,脸色发灰｜照片发黄了｜被子发潮
402,400,1,理发｜染发｜假发
403,401,1,不可忽视｜可望成功｜可大可小
404,402,1,话虽不多，可分量很重。
405,403,1,北京可游览的地方不少｜可爱｜可歌可泣
406,404,1,这一下可把他难住了。
407,405,1,这么大的地方，可上哪儿找去呢?
408,406,1,您近来可好?
409,407,1,这担子可不轻啊!｜可把他累坏了!
410,408,1,你可要来信啊!｜路上可得小心!
411,409,1,许可｜认可｜不置可否
412,410,1,这样才可了他的心｜可口｜可人｜可意｜可体
413,411,1,年可二十｜长可八尺
414,412,1,可汗是古代游牧民族首领。
415,413,1,小王什么都没说｜我们都去
416,414,1,他的事连我都不知道｜连小孩子都不如｜一句话都没留下就走了。
417,415,1,都半夜了，快睡吧｜都上大学了，还那么贪玩。
418,416,1,都会｜都市｜通都大邑｜首都
419,417,1,都城｜建都
420,418,1,都为一集（总起来合编为一本集子）｜大都（大多）
421,419,1,子孙｜独生子｜子女
422,420,1,凤仙花结子儿了｜瓜子｜松子
423,421,1,棋子｜算盘子｜子弹
424,422,1,不入虎穴，焉得虎子｜蚕子｜鱼子
425,423,1,男子｜女子｜学子
426,424,1,子公司｜子城｜子堤
427,425,1,鼻子｜珠子｜席子｜本子｜胖子｜乱子｜夹子
428,426,1,响了一阵子｜两档子事｜一下子
429,427,1,口袋里一个子儿都没了。
430,428,1,孔子｜诸子百家
431,429,1,公侯伯子男｜子爵
432,430,1,子时是夜里十一点到一点。
433,431,1,子书
434,432,1,以子之矛，攻子之盾。
435,433,1,子姜
436,434,1,我听着呢｜外面正下着雨
437,435,1,门开着呢｜饭还热着呢
438,436,1,站着说｜面包留着晚上吃
439,437,1,你听着!｜快着点儿
440,438,1,冲着我喊｜这么着干根本不行。
441,439,1,着凉｜着魔｜着急｜着慌
442,440,1,找着了｜猜着了｜听不着
443,441,1,脚疼得没法着地｜一着水就烂｜着雨
444,442,1,一挨枕头就着了
445,443,1,干柴一点就着｜屋里着着灯
446,444,1,露水着在草叶上。
447,445,1,着笔｜着手｜着色
448,446,1,身着蓝色西服｜着装
449,447,1,附着｜着陆｜不着边际
450,448,1,衣食无着｜查寻无着
451,449,1,着专人处理
452,450,1,着即悉数上交
453,451,1,看棋别支着｜着法｜着数
454,452,1,汤里着点味精
455,453,1,着哇，这是个好办法!
456,454,1,过了这条街就到了｜过河｜路过
457,455,1,老人过着幸福的晚年｜过节｜过冬
458,456,1,下班时间早过了｜过量｜过期
459,457,1,姑娘还没过门｜过继｜过录
460,458,1,您过个数｜把衣裳过一下水｜过秤
461,459,1,从树下走过｜翻过这座山｜接过奖状｜脑子里闪过一个念头
462,460,1,回过头去｜把车头转过来｜翻过一页
463,461,1,坐过站了｜使过了劲儿｜明天还要赶早班车，千万别睡过了
464,462,1,三个臭皮匠，赛过诸葛亮｜他跑得过你吗?
465,463,1,呼声一浪高过一浪
466,464,1,衣服已经洗了三过了｜这面粉得多筛几过
467,465,1,话说得太过
468,466,1,过细｜过硬
469,467,1,将功补过｜记过
470,468,1,吃过饭再去｜会已经开过了
471,469,1,这本书我看过｜他没去过上海｜你找过他吗?
472,470,1,立秋以前还热过几天｜他以前也穷过，现在富裕了
473,471,1,说得很清楚｜修理得好｜漂亮得很｜激动得热泪盈眶
474,472,1,得了冠军｜得势｜取得
475,473,1,这篇文章得三天才能写完。
476,474,1,话得这么说才行｜遇事得跟大家商量。
477,475,1,再不出发就得迟到了。
478,476,1,洋洋自得｜得意
479,477,1,这种野果吃得｜他们的话听不得
480,478,1,库房重地，不得入内。
481,479,1,得体｜得用｜得当（dàng）。
482,480,1,修理得好｜看得清楚｜拿得动｜冲得出去
483,481,1,衣服做得了
484,482,1,得了，不用再谈了。
485,483,1,得，这下完了
486,484,1,二三得六
487,485,1,坐在这里聊天儿挺得的。
488,486,1,从北京去上海｜去商场买东西
489,487,1,去世｜何去何从
490,488,1,去打开水｜去查查文献
491,489,1,踢球去｜上图书馆借书去了
492,490,1,拿着锄头去锄地｜用先进思想去教育学生
493,491,1,把绳子去掉一截｜去粗取精｜去火
494,492,1,两国相去万里｜去今千年｜相去不远
495,493,1,大势已去
496,494,1,朝大门外跑去｜火车向远方驶去
497,495,1,把多余的字句删去｜父母相继死去
498,496,1,去冬今春｜去年
499,497,1,他看去也就三十出头
500,498,1,随他说去｜让他玩去
501,499,1,那山高去了｜广场上的人多去了
502,500,1,在这出戏里，我去诸葛亮，他去曹操
503,501,1,平上（shǎng）去入｜阴阳上（shǎng）去
504,502,1,成家立业｜李家祠堂
505,503,1,对门就是他的家
506,504,1,家禽｜家畜｜家兔
507,505,1,科学家｜画家｜阴谋家
508,506,1,农家｜东家
509,507,1,儒家
510,508,1,苗家儿女｜傣家姑娘
511,509,1,两家下成和棋｜上家｜对家
512,510,1,全村只有五家人家｜一家商店｜三家工厂
513,511,1,亲（qìng）家｜冤家
514,512,1,家父｜家兄
515,513,1,小孩子家｜姑娘家｜女人家｜学生家
516,514,1,下坡｜下楼
517,515,1,由三峡直下武汉｜下基层｜南下
518,516,1,下命令｜下文件｜下请帖
519,517,1,下班｜下课
520,518,1,往下跳｜下面
521,519,1,下游｜下层
522,520,1,下一个就该轮到我了｜下次
523,521,1,下级｜下策
524,522,1,跳下｜传下命令
525,523,1,轻伤不下火线｜下岗
526,524,1,雪下得很大｜下霜
527,525,1,下笔｜下毒手
528,526,1,等米下锅｜下种｜下饺子
529,527,1,下棋
530,528,1,定下方针｜打下了基础｜写下了光辉的一页。
531,529,1,把车轮下下来｜下枪
532,530,1,下羊羔｜下蛋｜下崽
533,531,1,真有两下儿｜没有几下子敢揽这个活儿?
534,532,1,瓶子里只有半下油。
535,533,1,这个瓶子盛得下三斤酒｜这张床太小，睡不下两个人。
536,534,1,这袋米不下50公斤。
537,535,1,打了好几下｜车轮转了两下
538,536,1,手下｜名下｜在困难的情况下
539,537,1,往四下里看了看
540,538,1,时下
541,539,1,下断语｜下定义｜下决心
542,540,1,他还在办公｜天气还那么热
543,541,1,要社会效益，还要经济效益｜问了他的姓名、年龄，还问了一些别的问题。
544,542,1,借东西要还｜归还
545,543,1,这本小说写得还不错。
546,544,1,去年比前年热，今年比去年还热｜成绩比预想的还好。
547,545,1,想不到你还真把事儿办成了。
548,546,1,告老还乡｜生还｜还原
549,547,1,以牙还牙｜还手｜还礼
550,548,1,人还不认识，更不用说交情了。
551,549,1,车轮还转不停。
552,550,1,人口多｜凶多吉少｜多年
553,551,1,比以前高多了
554,552,1,这孩子多大了?
555,553,1,不管多高的山都要上。
556,554,1,这孩子多讨人喜欢!
557,555,1,三十多公里｜三米多高
558,556,1,收入比去年多了一万元。
559,557,1,这些纸刚够用，一点也不多｜多余
560,558,1,多疑｜多心
561,559,1,那女孩｜那一次｜那个人不错
562,560,1,那是谁的孩子?｜那是刚买来的书｜干这干那，总不闲着。
563,561,1,既然下雨了，那我们就改天再去。
564,562,1,那个地方真漂亮！
565,563,1,里院｜里应外合
566,564,1,我家离学校有三里路。
567,565,1,邻里｜里弄
568,566,1,故里｜乡里
569,567,1,被里｜这种布分不清里儿和面儿。
570,568,1,房间里有人｜他住在机关里｜假期里｜话里有话｜手里拿着一封信｜嘴里不说，心里有数｜往好里想｜朝斜里拉
571,569,1,稀里哗啦｜嘁里喀喳
572,570,1,古代二十五家为一里。
573,571,1,活到老，学到老｜勤学苦练
574,572,1,孩子学着大人的样子说话｜鹦鹉学舌
575,573,1,入学｜大学｜小学
576,574,1,品学兼优｜真才实学
577,575,1,科学｜国学｜汉学｜西学
578,576,1,物理学｜经济学｜哲学
579,577,1,作报告｜作弊｜作斗争｜为非作歹
580,578,1,为人作嫁｜深耕细作｜作息｜操作
581,579,1,作画｜作曲｜作文
582,580,1,大作｜杰作｜拙作
583,581,1,兴风作浪｜鼾声大作｜作怪｜振作
584,582,1,认贼作父
585,583,1,装腔作势｜忸怩作态
586,584,1,石作｜油漆作｜五行八作（各种手工行业）。
587,585,1,昨日｜今日
588,586,1,旭日东升｜日落西山｜日光｜烈日
589,587,1,夜以继日｜日班｜日场
590,588,1,日新月异｜蒸蒸日上
591,589,1,生日｜节日
592,590,1,往日｜夏日
593,591,1,足足行走了3日｜共计5日
594,592,1,日元｜日语
595,593,1,别跑，看摔着!
596,594,1,看报｜看电视｜观看
597,595,1,看问题要看本质｜我看可以买
598,596,1,看看乡亲们｜看病人
599,597,1,请张医生看这个病人｜看牙
600,598,1,行情看涨｜销路看好
601,599,1,能否出线就看今天了｜三年计划看头年
602,600,1,没拿你当外人看｜刮目相看
603,601,1,照看孩子
604,602,1,做做看｜想想办法看
605,603,1,看好大门｜看家护院｜看护｜看青
606,604,1,看住他，别让他跑了｜看守
607,605,1,途经上海｜饱经风霜｜身经百战
608,606,1,经世济民｜经商｜经理
609,607,1,四书五经｜不见经传｜经典｜《圣经》｜念经
610,608,1,经常｜荒诞不经
611,609,1,经纱｜经线
612,610,1,经期｜闭经
613,611,1,经得住挫折｜经不起考验
614,612,1,急火攻心，血不归经｜经脉｜经络
615,613,1,经度
616,614,1,天经地义
617,615,1,国中九经九纬（国都有九条南北方向的路、九条东西方向的路）
618,616,1,自经
619,617,1,经纱
620,618,1,后背｜后门｜车前马后｜前廊后厦｜后院
621,619,1,后来居上｜日后
622,620,1,皇后｜王后
623,621,1,排在后十名之中
624,622,1,无后｜绝后
625,623,1,三后（夏禹、商汤、周文王）｜后羿
626,624,1,能说会道｜指名道姓
627,625,1,道谢｜道歉
628,626,1,这条道儿近｜林阴道｜道路
