definition_id,example_sn,example_cn,example_en,example_img
45520,1,以农养牧，以牧促农，这种模式实现了农业和畜牧业的良性循环。,"Agriculture supports animal husbandry, and animal husbandry promotes agriculture. This model achieves a virtuous cycle between agriculture and animal husbandry.",
13024,1,伯乐正在相马，希望能找到千里马。,"Bole is evaluating horses, hoping to find a steed capable of traveling a thousand miles.",
13025,1,伯乐正在相马，希望能找到千里马。,"Bole is evaluating horses, hoping to find a steed capable of traveling a thousand miles.",
13027,1,伯乐正在相马，希望能找到千里马。,"Bole is evaluating horses, hoping to find a steed capable of traveling a thousand miles.",
863212,1,"你关照食堂一声,给开会的人留饭。",Please inform the canteen to save meals for those attending the meeting.,
863213,1,"你关照食堂一声,给开会的人留饭。",Please inform the canteen to save meals for those attending the meeting.,
640111,1,你判断得很正确，事情果然如此。,"Your judgment was very correct, and it turned out to be true.",
640112,1,你判断得很正确，事情果然如此。,"Your judgment was very correct, and it turned out to be true.",
880811,1,你这个家伙真会开玩笑。,You really know how to joke around.,
880812,1,你这个家伙真会开玩笑。,You really know how to joke around.,
873911,1,做好事不图回报。,Do good deeds without expecting rewards.,
873912,1,做好事不图回报。,Do good deeds without expecting rewards.,
773311,1,兄弟我刚到这里，请多多关照。,"Brother, I have just arrived here, please take good care of me.",
773312,1,兄弟我刚到这里，请多多关照。,"Brother, I have just arrived here, please take good care of me.",
773313,1,兄弟我刚到这里，请多多关照。,"Brother, I have just arrived here, please take good care of me.",
667214,1,党团组织在学校中发挥了重要的思想引领作用。,Party and youth league organizations play an important role in ideological guidance in schools.,
667215,1,党团组织在学校中发挥了重要的思想引领作用。,Party and youth league organizations play an important role in ideological guidance in schools.,
137311,1,冒顿单于是匈奴历史上著名的军事统帅。,Modu Chanyu was a famous military commander in the history of the Xiongnu.,
2060010,1,冒顿单于是匈奴历史上著名的军事统帅。,Modu Chanyu was a famous military commander in the history of the Xiongnu.,
801411,1,军队、警察、法庭对于敌对阶级是一种暴力。,"The army, police, and courts are a form of violence against hostile classes.",
801412,1,军队、警察、法庭对于敌对阶级是一种暴力。,"The army, police, and courts are a form of violence against hostile classes.",
607411,1,几个孩子正在大树底下游戏。,Several children are playing under the big tree.,
607412,1,几个孩子正在大树底下游戏。,Several children are playing under the big tree.,
230314,1,几个朋友聚在一起神聊海哨，度过了愉快的夜晚。,"A few friends gathered together for some lively chatting and whistling, spending a pleasant evening.",
230315,1,几个朋友聚在一起神聊海哨，度过了愉快的夜晚。,"A few friends gathered together for some lively chatting and whistling, spending a pleasant evening.",
268611,1,刀刃都锈了，显然很久没有使用过了。,"The blade is all rusted, obviously it hasn't been used for a long time.",
268612,1,刀刃都锈了，显然很久没有使用过了。,"The blade is all rusted, obviously it hasn't been used for a long time.",
6119,1,制定正确的方略是成功的关键。,Formulating the right strategy is the key to success.,
76914,1,制定正确的方略是成功的关键。,Formulating the right strategy is the key to success.,
705411,1,劳动果实是辛勤工作的回报。,The fruits of labor are the reward for hard work.,
705412,1,劳动果实是辛勤工作的回报。,The fruits of labor are the reward for hard work.,
2041411,1,勤劳善良的人民，是社会的中坚与础石。,The hardworking and kind people are the backbone and foundation of society.,
2041412,1,勤劳善良的人民，是社会的中坚与础石。,The hardworking and kind people are the backbone and foundation of society.,
7121,1,北京是中国的首都，也是政治和文化的中心。,Beijing is the capital of China and also the center of politics and culture.,
648111,1,北京是中国的首都，也是政治和文化的中心。,Beijing is the capital of China and also the center of politics and culture.,
19411,1,医生正在进行解剖以查明死因。,The doctor is performing an autopsy to determine the cause of death.,
207511,1,医生正在进行解剖以查明死因。,The doctor is performing an autopsy to determine the cause of death.,
473311,1,卑鄙龌龊的行为令人不齿。,Despicable and filthy behavior is disgusting.,
473312,1,卑鄙龌龊的行为令人不齿。,Despicable and filthy behavior is disgusting.,
506111,1,古代刑罚中，斧锯鼎镬（指古代残酷的刑具）是常见的工具。,"In ancient punishments, axes, saws, tripods, and cauldrons (referring to cruel instruments of ancient times) were common tools.",
506112,1,古代刑罚中，斧锯鼎镬（指古代残酷的刑具）是常见的工具。,"In ancient punishments, axes, saws, tripods, and cauldrons (referring to cruel instruments of ancient times) were common tools.",
19016,1,古代的皇室通常会慎重选择立嗣，以确保权力平稳过渡。,Ancient royal families usually chose their successors carefully to ensure a smooth transition of power.,
19017,1,古代的皇室通常会慎重选择立嗣，以确保权力平稳过渡。,Ancient royal families usually chose their successors carefully to ensure a smooth transition of power.,
160021,1,吓，怎么能这样呢！真是太让人失望了。,What a shock! How can this be! It's truly disappointing.,
160022,1,吓，怎么能这样呢！真是太让人失望了。,What a shock! How can this be! It's truly disappointing.,
2512,1,国徽象征着国家的尊严和权威。,The national emblem symbolizes the dignity and authority of the country.,
231111,1,国徽象征着国家的尊严和权威。,The national emblem symbolizes the dignity and authority of the country.,
442711,1,圆孔用圆锉锉一锉，使其更加光滑。,Smooth the round hole by filing it with a round file.,
442712,1,圆孔用圆锉锉一锉，使其更加光滑。,Smooth the round hole by filing it with a round file.,
299211,1,在创业的路上，我们需要披荆斩棘，克服重重困难。,"On the road to entrepreneurship, we need to cut through thorns and overcome numerous difficulties.",
299212,1,在创业的路上，我们需要披荆斩棘，克服重重困难。,"On the road to entrepreneurship, we need to cut through thorns and overcome numerous difficulties.",
574911,1,地球自转一周的时间是二十四小时。,The time it takes for the Earth to complete one rotation is 24 hours.,
574912,1,地球自转一周的时间是二十四小时。,The time it takes for the Earth to complete one rotation is 24 hours.,
1001611,1,"天还冷,看见树枝发绿才意识到已经是春天了。","It was still cold, but seeing the green branches made me realize it was already spring.",
1001612,1,"天还冷,看见树枝发绿才意识到已经是春天了。","It was still cold, but seeing the green branches made me realize it was already spring.",
33312,1,太古时期的世界充满了神秘色彩。,The world in ancient times was full of mystery.,
50411,1,太古时期的世界充满了神秘色彩。,The world of the ancient times was full of mystery.,
3812,1,太阳能是一种清洁的可再生能源，对环境非常友好。,Solar energy is a clean and renewable energy source that is very environmentally friendly.,
734911,1,太阳能是一种清洁的可再生能源，对环境非常友好。,Solar energy is a clean and renewable energy source that is very environmentally friendly.,
755811,1,她早有去农村参加农业生产的思想。,She had long been prepared to go to the countryside to engage in agricultural production.,
755812,1,她早有去农村参加农业生产的思想。,She had long been prepared to go to the countryside to engage in agricultural production.,
716111,1,"如果光从自己的角度来看问题,意见就难免有些片面。","If you only look at the problem from your own perspective, your opinion will inevitably be somewhat one-sided.",
716112,1,"如果光从自己的角度来看问题,意见就难免有些片面。","If you only look at the problem from your own perspective, your opinion will inevitably be somewhat one-sided.",
793511,1,始祖鸟是鸟类的祖先。,Archaeopteryx is the ancestor of birds.,
793512,1,始祖鸟是鸟类的祖先。,Archaeopteryx is the ancestor of birds.,
559111,1,姑娘多大了，有朋友了没有？这是亲戚们常问的问题。,"How old is the girl, and does she have a boyfriend? This is a question relatives often ask.",
559112,1,姑娘多大了，有朋友了没有？这是亲戚们常问的问题。,"How old is the girl, and does she have a boyfriend? This is a question relatives often ask.",
13031,1,婚礼上的傧相负责协助新人完成仪式。,The best man at the wedding is responsible for assisting the bride and groom in completing the ceremony.,
13032,1,婚礼上的傧相负责协助新人完成仪式。,The best man at the wedding is responsible for assisting the bride and groom in completing the ceremony.,
778111,1,学习先进经验是提高生产的重要因素之一。,Learning advanced experience is one of the important factors in improving production.,
778112,1,学习先进经验是提高生产的重要因素之一。,Learning advanced experience is one of the important factors in improving production.,
751611,1,实践出真知，只有通过实际操作才能真正掌握知识。,Practice yields true knowledge; only through hands-on operation can one truly master it.,
751612,1,实践出真知，只有通过实际操作才能真正掌握知识。,Practice yields true knowledge; only through hands-on operation can one truly master it.,
528011,1,宸章（帝王写的文章）展现了古代君王的文学才华。,The imperial writings (articles written by emperors) showcased the literary talent of ancient monarchs.,
528012,1,宸章（帝王写的文章）展现了古代君王的文学才华。,The imperial writings (articles written by emperors) showcased the literary talent of ancient monarchs.,
864011,1,"小张当了劳动模范,咱全村都很光彩。","Xiao Zhang has become a model worker, and our whole village is proud.",
864012,1,"小张当了劳动模范,咱全村都很光彩。","Xiao Zhang has become a model worker, and our whole village is proud.",
1019911,1,尽量控制非生产性的支出。,Try to control non-productive expenditures.,
1019912,1,尽量控制非生产性的支出。,Try to control non-productive expenditures.,
558211,1,展望美好的明天，我们充满了信心和希望。,"Looking forward to a bright future, we are full of confidence and hope.",
558212,1,展望美好的明天，我们充满了信心和希望。,"Looking forward to a bright future, we are full of confidence and hope.",
699111,1,工人阶级是最革命的阶级。,The working class is the most revolutionary class.,
699112,1,工人阶级是最革命的阶级。,The working class is the most revolutionary class.,
845511,1,市场销售情况的信息不断反馈到工厂，帮助改进生产。,Information on market sales continues to be fed back to the factory to help improve production.,
845512,1,市场销售情况的信息不断反馈到工厂，帮助改进生产。,Information on market sales continues to be fed back to the factory to help improve production.,
845513,1,市场销售情况的信息不断反馈到工厂，帮助改进生产。,Information on market sales continues to be fed back to the factory to help improve production.,
18314,1,建兰是一种非常美丽的花卉。,Cymbidium ensifolium is a very beautiful flower.,
18315,1,建兰是一种非常美丽的花卉。,Cymbidium ensifolium is a very beautiful flower.,
96911,1,弹棉花是过去农村常见的手工活。,Carding cotton was a common manual task in rural areas in the past.,
96912,1,弹棉花是过去农村常见的手工活。,Carding cotton was a common manual task in rural areas in the past.,
144621,1,悬崖勒马。,Rein in at the edge of a cliff.,
144622,1,悬崖勒马。,Rein in at the edge of a cliff.,
727911,1,"我不抽烟,也不喝酒,一个月花不了多少零钱。","I don't smoke or drink, so I don't spend much pocket money in a month.",
727912,1,"我不抽烟,也不喝酒,一个月花不了多少零钱。","I don't smoke or drink, and I don't spend much pocket money in a month.",
2211,1,我们一起去公园散步。,We went for a walk in the park together.,
98612,1,我们一起去公园散步。,We went to the park for a walk together.,
777911,1,我们有义务帮助学习较差的同学。,We have an obligation to help classmates who are not doing well academically.,
777912,1,我们有义务帮助学习较差的同学。,We have an obligation to help classmates who are not doing well academically.,
1719,1,我们的目的地是北京。,Our destination is Beijing.,
638811,1,我们的目的地是北京。,Our destination is Beijing.,
804311,1,我国工业在整个国民经济中的比重逐年增长。,The proportion of our country's industry in the entire national economy is increasing year by year.,
804312,1,我国工业在整个国民经济中的比重逐年增长。,The proportion of our country's industry in the entire national economy is increasing year by year.,
11611,1,我完全同意你的看法。,I completely agree with your opinion.,
652612,1,我完全同意你的看法。,I completely agree with your opinion.,
807012,1,我觉得苏州园林可以算作我国各地园林的标本。,I think the gardens of Suzhou can be considered representative examples of gardens across our country.,
807013,1,我觉得苏州园林可以算作我国各地园林的标本。,I think the gardens of Suzhou can be considered representative examples of gardens across our country.,
938511,1,扩大商品流通渠道。,Expand the channels for commodity circulation.,
938512,1,扩大商品流通渠道。,Expand the channels for commodity circulation.,
395211,1,把瓶子里的酒精棉球镊出来。,Use tweezers to take out the alcohol-soaked cotton ball from the bottle.,
395212,1,把瓶子里的酒精棉球镊出来。,Use tweezers to take out the alcohol-soaked cotton ball from the bottle.,
227313,1,把这几个字框起来。,Frame these few words.,
227314,1,把这几个字框起来。,Frame these few words.,
1005811,1,把门窗油漆一下，让房间焕然一新。,Paint the doors and windows to give the room a fresh look.,
1005812,1,把门窗油漆一下，让房间焕然一新。,Paint the doors and windows to give the room a fresh look.,
661111,1,描写语法需要细致入微的观察力和精准的语言表达能力。,Describing grammar requires meticulous observation and precise language expression skills.,
661112,1,描写语法需要细致入微的观察力和精准的语言表达能力。,Describing grammar requires meticulous observation and precise language expression skills.,
624311,1,摸清情况是解决问题的关键。,To understand the situation is the key to solving the problem.,
624312,1,摸清情况是解决问题的关键。,To understand the situation is the key to solving the problem.,
47818,1,斜刺里杀出一标人马，打破了僵局。,"A group of cavalry suddenly charged out from the flank, breaking the deadlock.",
47819,1,斜刺里杀出一标人马，打破了僵局。,"A group of cavalry suddenly charged out from the flank, breaking the deadlock.",
92317,1,有两个钱就烧得不知怎么好了！真是让人哭笑不得。,Having a little money makes one act as if they don't know what to do with themselves! It's really laughable.,
92318,1,有两个钱就烧得不知怎么好了！真是让人哭笑不得。,Having a little money makes one act as if they don't know what to do with themselves! It's really laughable.,
504511,1,有人谥之为保守主义，认为这种思想过于守旧。,"Some people called it conservatism, considering this thought too old-fashioned.",
504512,1,有人谥之为保守主义，认为这种思想过于守旧。,"Some people called it conservatism, considering this thought too old-fashioned.",
843612,1,有话好好说，不必发火。,Let's talk things through without losing your temper.,
843613,1,有话好好说，不必发火。,Let's talk things through without losing your temper.,
843614,1,有话好好说，不必发火。,Let's talk things through without losing your temper.,
214511,1,柿霜是一种传统的中药材，具有润肺止咳的功效。,Persimmon frost is a traditional Chinese medicinal material with the effect of moistening the lungs and relieving cough.,
214512,1,柿霜是一种传统的中药材，具有润肺止咳的功效。,Persimmon frost is a traditional Chinese medicinal material with the effect of moistening the lungs and relieving cough.,
624711,1,每天早晨，我都会一边吃早餐一边听广播了解最新新闻。,"Every morning, I listen to the radio while having breakfast to keep up with the latest news.",
624712,1,每天早晨，我都会一边吃早餐一边听广播了解最新新闻。,"Every morning, I listen to the radio while having breakfast to keep up with the latest news.",
919511,1,每朵花，每棵树，每根草都沐浴在阳光里。,"Every flower, every tree, and every blade of grass basks in the sunlight.",
919512,1,每朵花，每棵树，每根草都沐浴在阳光里。,"Every flower, every tree, and every blade of grass basks in the sunlight.",
690413,1,"民俗研究室已经独立出去了,现在叫民俗研究所。",The folklore research office has become independent and is now called the Folklore Research Institute.,
690414,1,"民俗研究室已经独立出去了,现在叫民俗研究所。",The folklore research office has become independent and is now called the Folklore Research Institute.,
973811,1,氢弹的威力比原子弹大。,The power of a hydrogen bomb is greater than that of an atomic bomb.,
973812,1,氢弹的威力比原子弹大。,The power of a hydrogen bomb is greater than that of an atomic bomb.,
778611,1,水果富于营养，对健康非常有益。,Fruits are rich in nutrients and very beneficial to health.,
778612,1,水果富于营养，对健康非常有益。,Fruits are rich in nutrients and very beneficial to health.,
149611,1,水清可鉴。,The water is so clear that it can be used as a mirror.,
149612,1,水清可鉴。,The water is so clear that it can be used as a mirror.,
846111,1,汉字属于表意文字的范畴，具有独特的文化价值。,Chinese characters belong to the category of ideographic writing and have unique cultural value.,
846112,1,汉字属于表意文字的范畴，具有独特的文化价值。,Chinese characters belong to the category of ideographic writing and have unique cultural value.,
53413,1,河西走廊是中国历史上重要的交通要道。,The Hexi Corridor was an important transportation route in Chinese history.,
1032811,1,河西走廊是中国历史上重要的交通要道。,The Hexi Corridor is an important transportation route in Chinese history.,
47811,1,治标不如治本。,Addressing the symptoms is not as effective as addressing the root cause.,
47812,1,治标不如治本。,Addressing the symptoms is not as effective as addressing the root cause.,
16711,1,活动开始时，大家人手一册，确保每个人都能参与学习。,"At the start of the event, everyone was given a booklet to ensure that all could participate in the learning.",
16712,1,活动开始时，大家人手一册，确保每个人都能参与学习。,"At the start of the event, everyone was given a booklet to ensure that all could participate in the learning.",
434921,1,海参崴是俄罗斯远东地区的重要港口城市。,Vladivostok is an important port city in Russia’s Far East.,
434922,1,海参崴是俄罗斯远东地区的重要港口城市。,Vladivostok is an important port city in Russia’s Far East.,
61134,1,清晨的起床号响彻军营。,The wake-up call echoed through the military camp in the early morning.,
61135,1,清晨的起床号响彻军营。,The wake-up call echoed through the military camp in the early morning.,
61136,1,清晨的起床号响彻军营。,The wake-up call echoed through the military camp in the early morning.,
231411,1,点上一支蜡。,Light a candle.,
231412,1,点上一支蜡。,Light a candle.,
144711,1,爆炸声震耳欲聋，所有人都惊慌失措。,"The explosion was deafening, and everyone was panic-stricken.",
150211,1,爆炸声震耳欲聋，所有人都惊慌失措。,"The explosion was deafening, and everyone was panic-stricken.",
532721,1,用两根木头来戗住这堵墙。,Use two pieces of wood to prop up this wall.,
532722,1,用两根木头来戗住这堵墙。,Use two pieces of wood to prop up this wall.,
532723,1,用两根木头来戗住这堵墙。,Use two pieces of wood to prop up this wall.,
984111,1,登山队请了一位猎人当向导。,The mountaineering team hired a hunter as a guide.,
984112,1,登山队请了一位猎人当向导。,The mountaineering team hired a hunter as a guide.,
158513,1,盐纲是古代盐业管理的重要制度。,The salt regulations were an important system for managing the salt industry in ancient times.,
158514,1,盐纲是古代盐业管理的重要制度。,The salt regulations were an important system for managing the salt industry in ancient times.,
799211,1,目前市场上洗衣机的销售已接近饱和。,"Currently, the sales of washing machines in the market are approaching saturation.",
799212,1,目前市场上洗衣机的销售已接近饱和。,"Currently, the sales of washing machines in the market are approaching saturation.",
680911,1,看问题要根据具体的事实，不能从抽象的定义出发。,"To analyze a problem, one must base it on specific facts rather than abstract definitions.",
680912,1,看问题要根据具体的事实，不能从抽象的定义出发。,"To analyze a problem, one must base it on specific facts rather than abstract definitions.",
915411,1,破除迷信，解放思想，是推动社会进步的重要一步。,Breaking superstitions and freeing minds is an important step in promoting social progress.,
915412,1,破除迷信，解放思想，是推动社会进步的重要一步。,Breaking superstitions and freeing minds is an important step in promoting social progress.,
221012,1,祭灶是中国传统节日中的重要仪式。,The Kitchen God worship is an important ritual in traditional Chinese festivals.,
221013,1,祭灶是中国传统节日中的重要仪式。,The Kitchen God worship is an important ritual in traditional Chinese festivals.,
472611,1,稗史记录了许多民间故事和传说。,Unofficial histories record many folk stories and legends.,
472612,1,稗史记录了许多民间故事和传说。,Unofficial histories record many folk stories and legends.,
1006211,1,窗外是一片诱惑人的景色。,Outside the window is a tempting view.,
1006212,1,窗外是一片诱惑人的景色。,Outside the window is a tempting view.,
137911,1,经过一段时间的治疗，他的病终于痊愈了。,"After a period of treatment, his illness finally healed.",
399011,1,经过一段时间的治疗，他的病终于痊愈了。,"After a period of treatment, his illness finally healed.",
55526,1,经过不懈的努力，我们终底于成，完成了这项艰巨的任务。,"Through relentless efforts, we finally succeeded in completing this arduous task.",
55527,1,经过不懈的努力，我们终底于成，完成了这项艰巨的任务。,"Through relentless efforts, we finally succeeded in completing this arduous task.",
865011,1,经过努力，生产已经走上轨道，效率显著提高。,"After much effort, production has gotten on track, and efficiency has significantly improved.",
865012,1,经过努力，生产已经走上轨道，效率显著提高。,"After much effort, production has gotten on track, and efficiency has significantly improved.",
865013,1,经过努力，生产已经走上轨道，效率显著提高。,"After much effort, production has gotten on track, and efficiency has significantly improved.",
865014,1,经过努力，生产已经走上轨道，效率显著提高。,"After much effort, production has gotten on track, and efficiency has significantly improved.",
945311,1,经过多年的杂交试验，筛选出优质高产的西瓜新品种。,"After years of crossbreeding experiments, a new high-quality and high-yield watermelon variety was selected.",
945312,1,经过多年的杂交试验，筛选出优质高产的西瓜新品种。,"After years of crossbreeding experiments, a new high-quality and high-yield watermelon variety was selected.",
757211,1,给他们找个台阶儿下，免得场面太尴尬。,Give them a way out to avoid an awkward situation.,
757212,1,给他们找个台阶儿下，免得场面太尴尬。,Give them a way out to avoid an awkward situation.,
831211,1,胜利是用血的代价换来的。,Victory was achieved at the cost of blood.,
831212,1,胜利是用血的代价换来的。,Victory was achieved at the cost of blood.,
925311,1,胡蜂的屁股上有刺。,There is a sting on the wasp's rear end.,
925312,1,胡蜂的屁股上有刺。,There is a sting on the wasp's rear end.,
442521,1,茜纱是一种轻薄透明的布料。,Organdy is a kind of thin and transparent fabric.,
442522,1,茜纱是一种轻薄透明的布料。,Organdy is a kind of thin and transparent fabric.,
211911,1,落棋无悔。,"Once a chess piece is placed, there is no regret.",
211912,1,落棋无悔。,"Once a chess piece is placed, there is no regret.",
181911,1,蜜蜂正在花丛中酿蜜。,The bees are making honey among the flowers.,
260012,1,蜜蜂正在花丛中酿蜜。,Bees are making honey among the flowers.,
98014,1,解决问题时，我们要摆事实，讲道理。,"When solving problems, we need to present the facts and explain the reasoning.",
98015,1,解决问题时，我们要摆事实，讲道理。,"When solving problems, we need to present the facts and explain the reasoning.",
98016,1,解决问题时，我们要摆事实，讲道理。,"When solving problems, we need to present the facts and explain the reasoning.",
101721,1,解题时不要生搬硬套公式，要灵活运用。,"When solving problems, do not mechanically apply formulas; use them flexibly.",
101722,1,解题时不要生搬硬套公式，要灵活运用。,"When solving problems, do not mechanically apply formulas; use them flexibly.",
225811,1,诗人用优美的语言歌颂祖国的大好河山。,The poet praised the great rivers and mountains of the motherland with beautiful language.,
857111,1,诗人用优美的语言歌颂祖国的大好河山。,The poet praised the magnificent rivers and mountains of the motherland with beautiful language.,
861011,1,诗人的爱国主义思想感染了读者，引起了他们的共鸣。,The patriotic thoughts of the poet infected the readers and aroused their resonance.,
861012,1,诗人的爱国主义思想感染了读者，引起了他们的共鸣。,The patriotic thoughts of the poet infected the readers and aroused their resonance.,
623211,1,语言是人们交流思想的工具。,Language is a tool for people to exchange ideas.,
623212,1,语言是人们交流思想的工具。,Language is a tool for people to exchange ideas.,
497611,1,诰封是对官员及其家属的一种荣誉性封赠。,An imperial edict conferring titles is an honorary grant given to officials and their families.,
497612,1,诰封是对官员及其家属的一种荣誉性封赠。,An imperial edict conferring titles is an honorary grant given to officials and their families.,
18612,1,请尽快通知相关人员参加会议。,Please notify the relevant personnel to attend the meeting as soon as possible.,
19315,1,请尽快通知相关人员参加会议。,Please notify the relevant personnel to attend the meeting as soon as possible.,
52513,1,请转告刘某，做事不要太过分。,Please tell Mr. Liu not to go too far with his actions.,
52514,1,请转告刘某，做事不要太过分。,Please tell Mr. Liu not to go too far with his actions.,
141911,1,赤小豆是一种常见的食材，常用来煮粥。,"Adzuki beans are a common ingredient, often used to cook porridge.",
