definition_id,example_sn,example_cn,example_en,example_img
425,1,拿不动就别勉强了，我们可以找别人帮忙。,"If you can't carry it, don't force yourself. We can ask someone else for help.",
426,1,什么累不累的，有工作就得做，这才是负责任的态度。,"Never mind being tired or not; if there is work, we have to do it. That's what responsibility means.",
427,1,晚上他不是看书，就是写文章，生活过得非常充实。,"In the evening, he either reads books or writes articles, leading a very fulfilling life.",
428,1,不谢，这是我应该做的，大家都是朋友嘛。,You're welcome. It's what I should do; we are all friends after all.,
511,1,这个小组受到了表扬，因为他们的表现非常出色。,This group was praised because their performance was excellent.,
512,1,天突然阴沉下来，不一会儿就下雨了。,"The sky suddenly turned gloomy, and it started raining in no time.",
521,1,这件事情终于了结，大家都松了一口气。,"The matter was finally settled, and everyone breathed a sigh of relief.",
522,1,这点小事你一定办得了，我相信你的能力。,You can definitely handle this little thing; I believe in your ability.,
523,1,这两件事情完全了不相涉，不能混为一谈。,These two matters are completely unrelated and should not be confused.,
524,1,听了他的解释，我心里顿时了然，不再纠结。,"After hearing his explanation, I immediately understood and stopped worrying.",
611,1,虽然他已经离开了，但他的精神永在我们心中。,"Although he has left, his spirit will always remain in our hearts.",
612,1,我今天晚上不在厂里，有事可以打电话找我。,I won't be at the factory tonight. You can call me if there's anything.,
613,1,他目前在职，工作非常忙碌。,He is currently employed and very busy with work.,
614,1,作为一名党员，他始终牢记自己在党旗下的誓言。,"As a party member, he always remembers his oath under the party flag.",
615,1,事在人为，只要努力，总会有希望。,"It all depends on human effort; as long as you work hard, there will always be hope.",
616,1,为了完成任务，即使困难重重，他也表示在所不辞。,"In order to complete the mission, he expressed that he would not hesitate despite the difficulties.",
617,1,这件事情发生在去年，至今让人记忆犹新。,This incident happened last year and is still fresh in people's memories.,
618,1,风在刮，雨在下，这样的天气让人感到格外寒冷。,"The wind is blowing, and the rain is falling, making the weather feel especially cold.",
721,1,我有《鲁迅全集》，可以借给你阅读。,"I have a complete collection of Lu Xun's works, which I can lend you to read.",
722,1,屋里有十来个人，正在热烈地讨论着什么。,"There are about ten people in the room, discussing something enthusiastically.",
723,1,这条河的水有一丈多深，非常危险。,"The water in this river is more than ten feet deep, making it very dangerous.",
724,1,他有病了，所以今天没能来参加会议。,"He is sick, so he couldn't attend the meeting today.",
725,1,这位老师非常有学问，学生们都很敬佩他。,"This teacher is very knowledgeable, and the students all admire him.",
726,1,有一天他来了，带来了许多有趣的故事。,One day he came and brought many interesting stories.,
727,1,"有人性子急,有人性子慢，这是很常见的性格差异。","Some people are impatient, while others are easygoing, which is a common difference in personalities.",
728,1,有劳您帮忙处理一下这个问题。,"Sorry to trouble you, but could you help deal with this issue?",
729,1,有夏这个季节总是让人感到炎热难耐。,The season of summer always makes people feel unbearably hot.,
811,1,男人通常被认为应该更加坚强和果断。,Men are usually considered to be stronger and more decisive.,
812,1,这次活动要求人手一册，确保每个人都能参与其中。,This event requires one booklet per person to ensure everyone can participate.,
813,1,经过多年的努力，他终于长大成人。,"After many years of effort, he finally grew into an adult.",
814,1,工人是社会建设的重要力量。,Workers are an important force in social construction.,
815,1,做人不能人云亦云，要有自己的独立思考。,One should not just follow the crowd; independent thinking is essential.,
816,1,他的行为让家人感到非常丢人。,His behavior made his family feel very embarrassed.,
817,1,这两天人不大舒服，可能是感冒了。,"I haven't been feeling well these past two days, maybe I caught a cold.",
818,1,公司里人浮于事的现象导致效率低下。,The phenomenon of having too many employees for too little work in the company has led to low efficiency.,
911,1,这本杂志的内容非常丰富，涵盖了多个领域。,"This magazine has very rich content, covering multiple fields.",
912,1,他这才知道运动的好处，决定以后每天坚持锻炼。,Only now did he realize the benefits of exercise and decided to stick to daily workouts from then on.,
921,1,这孩子从小就特别聪明，学什么都很快。,This child has been very smart since childhood and learns everything quickly.,
1011,1,在汉语的四声中，上声的调值是先降后升。,"Among the four tones in Chinese, the falling-rising tone's pitch contour first falls and then rises.",
1021,1,他们费了好大的劲才爬上山顶。,They had a hard time climbing to the top of the mountain.,
1022,1,出门前记得锁上门，以免发生意外。,Remember to lock the door before going out to avoid accidents.,
1023,1,自从她爱上了农村，便决定在那里定居下来。,"Since she fell in love with the countryside, she decided to settle down there.",
1031,1,她的脸上洋溢着幸福的笑容。,Her face was filled with a happy smile.,
1032,1,他在会上提出了一个重要的建议。,He proposed an important suggestion at the meeting.,
1033,1,组织上已经对这件事情做出了明确的安排。,The organization has made clear arrangements for this matter.,
1034,1,这本书的上部主要讲述了主人公的童年生活。,The first part of this book mainly tells about the protagonist's childhood life.,
1035,1,这是一份上等的茶叶，香气扑鼻。,"This is a superior grade of tea, with an aromatic fragrance.",
1036,1,请把书的上卷拿给我，我要查阅其中的内容。,Please hand me the first volume of the book; I need to look up some content in it.,
1037,1,皇帝颁布了一道上谕。,The emperor issued an imperial edict.,
1038,1,公司要求所有员工必须按时上缴工作报告。,The company requires all employees to submit their work reports on time.,
1039,1,周末我们一起去上山采蘑菇。,"On the weekend, we went up the mountain together to pick mushrooms.",
1040,1,今天天气很好，我打算上街买些水果。,"The weather is nice today, so I plan to go out and buy some fruit.",
1041,1,他决定上书给有关部门反映问题。,He decided to write a letter to the relevant department to report the issue.,
1042,1,老张快上，投篮！这是一个关键的得分机会。,"Old Zhang, go ahead and shoot! This is a crucial scoring opportunity.",
1043,1,这一场戏，你应该从左边的旁门上，这样更符合剧情安排。,"In this scene, you should enter from the side door on the left, as it fits the plot arrangement better.",
1044,1,服务员，请给我们上饭，我们都饿了。,"Waiter, please bring us the food; we are all hungry.",
1045,1,船员们正在为船只上水做准备。,The crew is preparing to supply water to the ship.,
1046,1,士兵们接到命令后迅速上刺刀，准备冲锋。,"After receiving the order, the soldiers quickly fixed bayonets and prepared to charge.",
1047,1,孩子们正在用彩笔给画上颜色。,The children are coloring the picture with crayons.,
1048,1,这件事已经上报给领导，等待进一步指示。,"This matter has been reported to the leadership, awaiting further instructions.",
1049,1,他每天都会在清晨练习上弦，以保持弓箭的状态。,He practices stringing his bow every morning to keep it in good condition.,
1050,1,明天我要早起上班，所以今晚得早点休息。,"I have to get up early for work tomorrow, so I need to rest earlier tonight.",
1051,1,这次活动吸引了上百人参加，场面非常热闹。,"This event attracted hundreds of participants, making it very lively.",
1052,1,平上去入是古代汉语四声的基本分类。,"The four tones of ancient Chinese—level, rising, departing, and entering—are the basic classifications.",
1053,1,在民族音乐中，'上'这个音阶相当于简谱中的'1'。,"In traditional Chinese music, the note 'shàng' corresponds to '1' in numbered musical notation.",
1111,1,这位医生是一位经验丰富的大夫，擅长治疗各种疾病。,This doctor is an experienced physician (dàifu) who is skilled in treating various diseases.,
1121,1,这栋房子大得惊人，足足有五百平方米。,"This house is astonishingly large, with a total area of five hundred square meters.",
1122,1,那间房子有这间两个大，显得格外宽敞。,"That room is twice as large as this one, making it feel exceptionally spacious.",
1123,1,墙上挂着一幅大红的中国结。,A large red Chinese knot hangs on the wall.,
1124,1,他性格内向，不大爱说话。,He is introverted and doesn't talk much.,
1125,1,他是家里的老大，承担了很多责任。,He is the eldest in the family and bears a lot of responsibility.,
1126,1,一家大小都围坐在餐桌旁吃饭。,"The whole family, young and old, are sitting around the dining table for a meal.",
1127,1,请问尊姓大名？,May I ask your honorable name?,
1128,1,大清早他就出门锻炼了。,He went out to exercise early in the morning.,
1129,1,大先生是我们学校最受尊敬的老教授。,Professor Da (dà) is the most respected senior professor in our school.,
1130,1,俺大叫我来看看你，有没有需要帮忙的地方。,My father asked me to come and see if you need any help.,
1131,1,三大是一个劳动英雄，大家都很敬佩他。,"San Da is a labor hero, and everyone admires him.",
1211,1,把锄头拿来，我要去田里干活了。,"Bring the hoe, I’m going to work in the field.",
1212,1,他信笔写来，一幅优美的书法作品就完成了。,"He wrote freely, and a beautiful calligraphy piece was completed.",
1213,1,明天我表哥要从上海来北京参加我的婚礼。,Tomorrow my cousin will come (lái) from Shanghai to Beijing to attend my wedding.,
1214,1,问题来了，我们该如何解决呢？,Here comes the problem—how should we solve it?,
1215,1,他做事总是胡来，让人很头疼。,"He always does things carelessly, which is very troublesome.",
1216,1,他们俩很谈得来，经常一起聊天。,They get along well and often chat together.,
1217,1,你来念一遍这篇文章，看看有没有读错的地方。,You read this article aloud and see if there are any mistakes.,
1218,1,我们贺喜来了，祝你们新婚快乐！,We’ve come to congratulate you—wishing you a happy marriage!,
1219,1,他摘了一个荷叶来当雨伞，真是聪明。,He picked a lotus leaf to use as an umbrella—it’s so clever.,
1220,1,这话我多会儿说来？我已经记不清了。,When did I say this? I can’t remember anymore.,
1221,1,来年春天，我们计划种更多的花。,"Next spring, we plan to plant more flowers.",
1222,1,他从来不说谎，是个值得信赖的人。,He never tells lies—he is a trustworthy person.,
1223,1,这次出差大概需要十来天。,This business trip will probably take about ten days.,
1224,1,"他这次进城,一来是汇报工作,二来是修理机器,三来是采购图书。","He came to the city this time for three reasons: to report on his work, to repair a machine, and to purchase books.",
1225,1,来教授是我们学校最受学生欢迎的老师之一。,Professor Lai is one of the most popular teachers among students in our school.,
1226,1,正月里来是新春，家家户户都忙着准备过年。,"The first month of the lunar year marks the arrival of spring, and every household is busy preparing for the New Year.",
1311,1,这首曲子曲高和寡，能欣赏的人不多。,This piece of music is so sophisticated that few people can appreciate it.,
1312,1,他写了一首诗，朋友奉和一首。,"He wrote a poem, and his friend responded with a harmonious one.",
1321,1,爷爷今天手气特别好，已经连和了三把麻将。,"Grandpa is particularly lucky today, having won three consecutive rounds of mahjong.",
1331,1,她正在厨房和面，准备包饺子。,She is kneading dough in the kitchen to prepare for making dumplings.,
1341,1,中医正在和药，为病人配制中药。,The traditional Chinese medicine doctor is mixing herbs to prepare medicine for the patient.,
1351,1,他的性格非常温和，大家都喜欢和他相处。,"His personality is very gentle, and everyone enjoys being around him.",
1352,1,在困难时期，我们需要和衷共济，共同渡过难关。,"During difficult times, we need to pull together and overcome challenges collectively.",
1353,1,两国经过谈判最终达成讲和协议。,"After negotiations, the two countries finally reached a peace agreement.",
1354,1,这场比赛双方实力相当，最终以和棋告终。,"Both sides were evenly matched in this game, and it ended in a draw.",
1355,1,和老师是我们班最受欢迎的老师之一。,Teacher He is one of the most popular teachers in our class.,
1356,1,他把事情的来龙去脉和盘托出，毫无隐瞒。,He disclosed the whole story without any concealment.,
1357,1,他和大家讲他过去的经历，大家都听得津津有味。,"He shared his past experiences with everyone, and they all listened with great interest.",
1358,1,工人和农民都是国家的主人，他们的贡献不可忽视。,"Workers and farmers are both masters of the country, and their contributions cannot be overlooked.",
1359,1,这道数学题的和是25，你能算出两个加数吗？,"The sum of this math problem is 25, can you figure out the two addends?",
1360,1,这件衣裳已经洗了三和，还是没有洗干净。,"This piece of clothing has been washed three times, but it still isn't clean.",
1361,1,她穿着一件漂亮的和服，吸引了众人的目光。,"She was wearing a beautiful kimono, which attracted everyone's attention.",
1411,1,我今天早上忘记带书包了，真是粗心。,"I forgot to bring my schoolbag this morning, how careless of me.",
1412,1,自我意识的觉醒让他更加清楚自己的目标。,The awakening of self-awareness made him more aware of his goals.,
1521,1,篮子里有三个苹果，看起来都很新鲜。,"There are three apples in the basket, and they all look fresh.",
1522,1,这个问题的答案需要你独立思考。,The answer to this question requires your independent thinking.,
1523,1,那些个花儿开得真漂亮，吸引了许多蜜蜂。,"Those flowers are blooming beautifully, attracting many bees.",
1524,1,明儿个咱们一起去公园玩吧！,Let's go to the park together tomorrow!,
1611,1,中央电视台每天都会播放许多精彩的节目。,CCTV broadcasts many wonderful programs every day.,
1612,1,中文是世界上使用人数最多的语言之一。,Chinese is one of the most spoken languages in the world.,
1613,1,家中有一个温馨的客厅，全家人经常在那里聚会。,There is a cozy living room at home where the whole family often gathers.,
1614,1,他不小心伤到了自己的中指，现在还有些疼痛。,"He accidentally hurt his middle finger, and it still hurts a bit.",
1615,1,中农在农村改革中发挥了重要作用。,The middle peasants played an important role in the rural reform.,
1616,1,孔子提倡中庸之道，认为这是处理问题的最佳方式。,"Confucius advocated the doctrine of the mean, considering it the best way to handle issues.",
1617,1,他正在作中，试图完成那幅画。,"He is working on his painting, trying to finish it.",
1618,1,这个工具非常中用，能解决很多实际问题。,This tool is very practical and can solve many real problems.,
1619,1,中不中？如果不行的话，我们再想其他办法。,"Will it work? If not, we'll think of another way.",
1620,1,列车在运行中，乘客们都在安静地休息。,"The train is in operation, and the passengers are quietly resting.",
1621,1,经过投票，他成功中选为学生会主席。,"After the vote, he was successfully elected as the student council president.",
1622,1,由于误食了有毒的食物，他不幸中毒了。,"Due to accidentally eating toxic food, he was unfortunately poisoned.",
1711,1,天地之间充满了无尽的奥秘，等待人们去探索。,"There are endless mysteries between heaven and earth, waiting for people to explore.",
1712,1,地面湿滑，请大家小心行走以免摔倒。,"The ground is slippery, please walk carefully to avoid falling.",
1713,1,荒地上长满了杂草，显得格外荒凉。,"The wasteland is overgrown with weeds, making it look particularly desolate.",
1719,1,我们的目的地是北京。,Our destination is Beijing.,
1720,1,易地以处，或许会有不同的感受。,"If we were in a different place, we might have different feelings.",
1721,1,置之死地而后生，这是兵法中的重要策略。,"Placing oneself in a deadly situation can lead to survival, which is an important strategy in military tactics.",
1723,1,从这里到市中心大约有二十里地。,It's about twenty li from here to the city center.,
1724,1,她轻轻地关上门，生怕吵醒了正在睡觉的孩子。,"She closed the door gently, afraid of waking the sleeping child.",
1811,1,为吕氏者右袒，为刘氏者左袒。,"Those who are for the Lü clan should bare their right arms, and those for the Liu clan should bare their left arms.",
1812,1,我为你庆幸，你终于摆脱了困境。,I am glad for you that you have finally gotten out of trouble.,
1813,1,为大家的健康干杯。,Let's toast to everyone's health.,
1814,1,不足为外人道。,Not worth mentioning to outsiders.,
1815,1,为何他会做出这样的决定？,Why did he make such a decision?,
1821,1,事在人为，境由心造。,"Things are done by human effort, and circumstances are created by the mind.",
1822,1,选他为代表。,He was elected as the representative.,
1823,1,一分为二地看待问题有助于找到解决办法。,Looking at problems in a dichotomous way helps find solutions.,
1824,1,十寸为一尺。,Ten inches make one foot.,
1825,1,这种艺术形式为广大人民所喜闻乐见。,This art form is widely loved and enjoyed by the masses.,
1826,1,何以家为（要家干什么）？,What is the use of a home?,
1827,1,听到这个消息，他大为高兴。,"Hearing the news, he was overjoyed.",
1828,1,这个问题极为重要。,This issue is extremely important.,
1911,1,他是我们班上最勤奋的学生，每天总是第一个到教室。,"He is the most diligent student in our class, always the first to arrive in the classroom every day.",
1912,1,他打算睡他一觉，好好休息一下。,He plans to sleep it off and have a good rest.,
1913,1,他已经早已他去，不知所踪。,"He has long since gone elsewhere, whereabouts unknown.",
1914,1,他人的东西我们不能随便拿。,We can't take other people's things without permission.,
2011,1,大多数哺乳动物都是胎生的。,Most mammals are viviparous.,
2012,1,这棵树已经在这里生根多年了。,This tree has taken root here for many years.,
2013,1,医生们竭尽全力，希望病人能够起死回生。,The doctors did their best in the hope that the patient would come back to life.,
2014,1,为了谋生，他不得不四处奔波。,"In order to make a living, he had to travel around.",
2015,1,在这场事故中，有三人不幸丧生。,Three people lost their lives in this accident.,
2016,1,他们发誓要一生一世在一起。,They vowed to be together for life.,
2017,1,生物多样性是地球的重要特征之一。,Biodiversity is one of the important features of Earth.,
2018,1,昨天开始，他就一直在生病。,He has been sick since yesterday.,
2019,1,冬天的时候，我们需要生火取暖。,"In winter, we need to light a fire for warmth.",
2020,1,生教授是我国著名的物理学家，曾获得多项国际大奖。,Professor Sheng is a famous physicist in our country and has won many international awards.,
2021,1,这些生柿子还需要放一段时间才能吃。,These raw persimmons need to be left for a while before they can be eaten.,
2022,1,这碗夹生饭让人难以下咽。,This bowl of half-cooked rice is hard to swallow.,
2023,1,这种药材需要使用生石膏来制作。,This medicinal herb needs to be made with raw gypsum.,
2024,1,他是一个生人，大家对他还不太熟悉。,"He is a stranger, and everyone is not very familiar with him yet.",
2025,1,他生拉硬拽地把朋友拖到了聚会现场。,He dragged his friend to the party by force.,
2026,1,生怕错过最后一班车，他跑得飞快。,"Fearing that he would miss the last bus, he ran very fast.",
2027,1,师生之间的关系应该建立在互相尊重的基础上。,The relationship between teachers and students should be based on mutual respect.,
2028,1,他是一个书生，满腹经纶却不懂人情世故。,"He is a scholar, full of knowledge but ignorant of worldly affairs.",
2029,1,这位医生非常专业，大家都很信任他。,"This doctor is very professional, and everyone trusts him.",
2030,1,医生的责任是救死扶伤。,The responsibility of a doctor is to save lives and heal the wounded.,
2031,1,他好生劝了半天，终于说服了固执的父亲。,He earnestly persuaded for a long time and finally convinced his stubborn father.,
2111,1,老师对学生提出了明确的要求。,The teacher set clear requirements for the students.,
2112,1,他用要挟的方式试图让对方妥协。,He tried to force the other party to compromise through coercion.,
2114,1,要先生是我们公司新来的财务总监。,Mr. Yao is the new financial director of our company.,
2121,1,这是文章的主要内容。,This is the main content of the article.,
2122,1,这份文件是会议的纲要。,This document is the outline of the meeting.,
2123,1,他要一个口琴作为生日礼物。,He wants a harmonica as a birthday present.,
2124,1,他今天去要账，希望能收回欠款。,"He went to collect debts today, hoping to recover the money owed.",
2125,1,她要我替她写信给远方的朋友。,She asked me to write a letter to her distant friend on her behalf.,
2126,1,他要学游泳，以便在夏天可以和朋友一起去河边玩。,He wants to learn how to swim so he can go to the river with his friends in the summer.,
2127,1,路很滑，大家要小心！以免摔倒受伤。,"The road is slippery, everyone should be careful! To avoid falling and getting hurt.",
2128,1,我做件上衣要多少布？请帮我估算一下。,How much fabric do I need to make a shirt? Please help me estimate.,
2129,1,我们要参加劳动竞赛了，大家都非常兴奋。,"We are going to participate in the labor competition, and everyone is very excited.",
2130,1,夏天屋子里太热，树阴底下要凉快得多，所以我们都喜欢待在那里。,"It's too hot inside the house in summer, but it's much cooler under the shade of the trees, so we all like to stay there.",
2131,1,明天要下雨，我就不去了，改天再约吧。,"It's going to rain tomorrow, so I won't go. Let's make another appointment some other day.",
2132,1,要就去打球，要就去溜冰，别再犹豫了，时间不等人。,"Either go play ball or go skating, stop hesitating, time waits for no one.",
2211,1,我们一起去公园散步。,We went for a walk in the park together.,
2311,1,这场战役以少胜多，成为军事史上的经典案例。,This battle became a classic case in military history by winning with fewer troops against a larger force.,
2312,1,请大家按照座位表以次就座。,Please take your seats according to the seating chart.,
2313,1,何以知之？是因为他亲眼目睹了整个过程。,How did he know? It was because he witnessed the entire process with his own eyes.,
2314,1,通过学习，我们可以以广视听，增长见识。,"Through learning, we can broaden our horizons and increase our knowledge.",
2315,1,中华人民共和国以1949年10月1日宣告成立，这一天被定为国庆节。,"The People's Republic of China was proclaimed on October 1, 1949, and this day was designated as National Day.",
2316,1,"城高以厚,地广以深。","The city walls are high and thick, and the land is vast and deep.",
2317,1,我以前从未去过北京。,I have never been to Beijing before.,
2411,1,这个项目已经到期了。,This project has already expired.,
2412,1,周末我们计划到郊外去野餐。,We plan to go to the suburbs for a picnic on the weekend.,
2413,1,我看到远处有一只小鸟在飞翔。,I saw a little bird flying in the distance.,
2414,1,他想得很到位，考虑到了每一个细节。,He thought very thoroughly and considered every detail.,
2415,1,到先生是我们公司的资深顾问，经验丰富。,Mr. Dao is a senior consultant in our company with rich experience.,
2511,1,国内的经济发展迅速。,The domestic economy is developing rapidly.,
2512,1,国徽象征着国家的尊严和权威。,The national emblem symbolizes the dignity and authority of the country.,
2513,1,这位医生是全国闻名的国手。,This doctor is a renowned national expert.,
2514,1,国产的产品质量有了很大提升。,The quality of domestically produced products has greatly improved.,
2515,1,国先生是我们公司新聘请的财务总监。,Mr. Guo is the newly appointed financial director of our company.,
2611,1,古时的人们靠天吃饭。,"In ancient times, people depended on the weather for their livelihood.",
2612,1,按时上班是对员工的基本要求。,Being punctual for work is a basic requirement for employees.,
2613,1,一年有四时：春夏秋冬。,"There are four seasons in a year: spring, summer, autumn, and winter.",
2614,1,时下流行简约风格的装修。,"Currently, minimalist style decoration is popular.",
2615,1,她的穿着非常入时，总是引领潮流。,Her dressing is very fashionable and always leads the trend.,
2616,1,卯时是一天中的早晨五点到七点。,The Mao period is from five to seven o'clock in the morning.,
2617,1,失时不候，机会一旦错过就很难再遇到。,"Time waits for no one; once an opportunity is missed, it is hard to come by again.",
2618,1,他时时提醒自己要努力学习。,He constantly reminds himself to study hard.,
2619,1,这场雨时断时续地下了一整天。,The rain fell intermittently throughout the day.,
2620,1,在英语中，动词的过去时通常要加-ed后缀。,"In English, the past tense of verbs usually requires adding the -ed suffix.",
2621,1,时教授在学术界的声望非常高。,Professor Shi enjoys a very high reputation in the academic community.,
2711,1,为了团队的和谐，他选择迁就别人的意见。,"For the harmony of the team, he chose to accommodate others' opinions.",
2712,1,所有人员已经就位，准备开始行动。,All personnel are in position and ready to begin the operation.,
2713,1,敌军被我方包围后就歼。,The enemy forces were annihilated after being surrounded by our troops.,
2714,1,他的努力终于得到了成就。,His efforts finally led to success.,
2715,1,既然顺路，就便帮你把东西带过去。,"Since it's on the way, I'll conveniently bring the things over to you.",
2716,1,花生仁儿就酒，越喝越有。,"Peanuts go well with alcohol; the more you drink, the better it gets.",
2717,1,他们就这个问题进行了讨论。,They discussed this issue.,
2718,1,你别急，我就来。,"Don't worry, I'm coming right away.",
2719,1,他十五岁就参加革命了。,He joined the revolution at the age of fifteen.,
2720,1,有什么想法，想起来就说。,"If you have any thoughts, say them as soon as they come to mind.",
2721,1,只要用功，就能学好。,"As long as you work hard, you can learn well.",
2722,1,你们两个小组一共才十个人，我们一个小组就十个人。,"Your two groups only have ten people in total, while our single group has ten people.",
2723,1,大点儿就大点儿吧，买下算了。,"If it's a bit bigger, so be it. Let's just buy it.",
2724,1,街道本来就不宽，每逢集市更显得拥挤了。,"The street was already narrow, and it becomes even more crowded during the market days.",
2725,1,以前就他一个人知道，现在大家都知道了。,"In the past, only he knew about it, but now everyone knows.",
2726,1,我就不信我学不会。,I refuse to believe that I can't learn it.,
2727,1,那就是他的家。,That is his home.,
2728,1,你就送来，我也不要。,"Even if you send it over, I won't accept it.",
2811,1,快点出来，大家都在等你。,"Come out quickly, everyone is waiting for you.",
2812,1,他将出席这次重要的会议。,He will attend this important meeting.,
2813,1,她的行为已经明显出轨。,Her behavior has clearly gone astray.,
2814,1,他为了帮助朋友，主动出钱支持。,He voluntarily contributed money to help his friend.,
2815,1,这座矿山每天都能出煤几百吨。,This mine produces hundreds of tons of coal every day.,
2816,1,这家出版社出了不少好书。,This publishing house has published many good books.,
2817,1,春天到了，树枝开始出芽儿。,"Spring is here, and the branches are beginning to bud.",
2818,1,语出《老子》。,The phrase comes from Laozi.,
2819,1,他的作品因独特的风格而出名。,His works became famous for their unique style.,
2820,1,用机米做饭，出饭量特别多。,Cooking with machine-milled rice produces a lot of rice.,
2821,1,她担任公司的出纳工作。,She works as the cashier in the company.,
2822,1,散会了，大家往出走。,"The meeting is over, and everyone is leaving.",
2823,1,今晚剧院安排了三出戏。,The theater has arranged three plays for tonight.,
2824,1,从他的表情中看得出他很紧张。,It can be seen from his expression that he is very nervous.,
2911,1,我不会唱歌，只说了个笑话。,"I can't sing, so I just told a joke.",
2912,1,一说就明白。,"Once it's said, it's understood.",
2913,1,这是一种古老的学说。,This is an ancient theory.,
2914,1,他因为迟到挨说了。,He got scolded for being late.,
2915,1,媒婆正在为她说婆家。,The matchmaker is arranging a marriage for her.,
2916,1,他这段话是说谁呢？,Who is he referring to in this statement?,
2921,1,他是一位擅长游说的外交官。,He is a diplomat skilled in persuasion.,
3011,1,他是公司的一名会计。,He is an accountant in the company.,
3021,1,两支部队在山谷中会合。,The two troops met in the valley.,
3022,1,他们计划在明天会面。,They plan to meet tomorrow.,
3023,1,我们将在晚会上表演节目。,We will perform at the evening party.,
3024,1,工会为员工争取了更多福利。,The labor union has secured more benefits for the employees.,
3025,1,他赶会去了。,He went to attend the fair.,
3026,1,北京和上海都是国际化大都会。,Both Beijing and Shanghai are international metropolises.,
3027,1,这里是一个繁华的都会。,This is a bustling metropolis.,
