rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
18489,1,足本,zúběn,,,名,【全本】指书籍保留著作原貌，没有残缺或没有经过删削的版本,
18498,1,大雁,dàyàn,,,名,【鸿雁】鸟，颈长，腿短，趾间有蹼，羽毛棕灰色，腹部白色，有黑色条纹。群居水边，以鱼虾及植物种子为食。飞行时排列成行，或为“一”字形，或为“人”字形,
18550,1,去除,qùchú,,,动,【除去】除掉,去除包装有多重?
18688,1,大舞台,dàwǔtái,,,名,【舞台】比喻社会活动领域,
18737,1,上房,shàngfáng,,,名,【正房】四合院里位于正面的房子，通常是坐北朝南的房间,
18898,1,庙宇,miàoyǔ,,,名,【庙】供奉神佛或历史名人的建筑,
18904,1,私家,sījiā,,,名,【私人】指个人（跟“公家”相区别）,私家车｜私家花园
18932,2,砖头,zhuāntóu,,,名,【砖】用土坯烧制而成的建筑材料，多为长方形或方形,
18942,1,征兆,zhēngzhào,,,名,【预兆】事前显示出的某种迹象,
18947,1,贮藏,zhùcáng,,,动,【储藏】储存收藏,荔枝不耐贮藏
18947,2,贮藏,zhùcáng,,,动,【储藏】蕴藏；天然蓄积,地下贮藏着大量石油。
19032,3,摆弄,bǎinòng,,,动,捉弄；【摆布】操纵；支配,他是不会受人摆弄的。
19034,1,萌生,méngshēng,,,动,【萌发】比喻某种思想、意念或感情开始发生,萌生创作欲望
19067,4,题名,tímíng,,,名,【题目】诗文或讲演的标题,白居易这组诗的题名为《秦中吟》。
19189,1,冲刷,chōngshuā,,,动,【冲洗】用水冲掉物体上附着的尘垢,冲刷地面
19191,1,圆圈,yuánquān,,,名,【圈子】圆而中空的平面图形；环形；环状物,
19200,1,柜子,guìzi,,,名,【柜】用来收藏衣物、文件等的器具。通常为长方形，有盖或有门，多为木制或铁制,
19255,1,极致,jízhì,,,名,最高的境界；【顶点】最高点；最高限度,把潜能发挥到极致｜作品把人物的矛盾冲突推到极致。
19396,2,生灵,shēnglíng,,,名,【生命】有生命的东西,
19579,1,任由,rènyóu,,,动,【任凭】听凭；听任,奇花异草任由观赏｜不能任由这种不良现象发展蔓延。
19579,2,任由,rènyóu,,,,连【任凭】连不论；不管,任由你怎么劝说，他就是不肯去。
19611,1,集子,jízi,,,名,【集】由许多单篇著作或单幅作品汇编成的书,这本集子里收了30篇散文。
19648,1,婆子,pózi,,,名,【婆】老年妇女（多含贬义）,
19700,2,飘荡,piāodàng,,,动,【漂泊】比喻生活不安定，四处奔走，居无定所,飘荡异乡
19903,2,小丑,xiǎochǒu,,,名,【小人】人格低下卑劣的人,跳梁小丑
19950,1,转瞬,zhuǎnshùn,,,动,【转眼】借指时间极短,转瞬即逝｜转瞬间
19975,1,脸面,liǎnmiàn,,,名,【脸】头前部从额到下巴的部分,脸面憔悴
